customer_id,plan,monthly_price,signup_date,cancel_date,renewal_date,churned,payment_method
CUST_01153,Essentials,55,2026-01-06,,2027-01-06,0,bank_transfer
CUST_01154,Advanced,200,2025-06-10,,2026-06-10,0,credit_card
CUST_01155,Simple Start,30,2025-06-10,2026-03-31,,1,bank_transfer
CUST_01156,Simple Start,30,2026-02-02,2026-06-30,,1,credit_card
CUST_01157,Plus,85,2024-09-02,2025-02-27,,1,bank_transfer
CUST_01158,Advanced,200,2025-07-30,,2026-07-30,0,credit_card
CUST_01159,Essentials,55,2024-06-17,,2025-06-17,0,credit_card
CUST_01160,Essentials,55,2024-12-08,,2025-12-08,0,paypal
CUST_01161,Plus,85,2024-10-24,,2025-10-24,0,credit_card
CUST_01162,Simple Start,30,2025-05-04,,2026-05-04,0,bank_transfer
CUST_01163,Simple Start,30,2025-01-23,2025-09-25,,1,bank_transfer
CUST_01164,Essentials,55,2024-12-07,,2025-12-07,0,credit_card
CUST_01165,Essentials,55,2025-03-06,2025-09-20,,1,paypal
CUST_01166,Simple Start,30,2025-03-05,2025-05-11,,1,paypal
CUST_01167,Simple Start,30,2026-03-21,,2027-03-21,0,credit_card
CUST_01168,Advanced,200,2026-04-05,,2027-04-05,0,paypal
CUST_01169,Simple Start,30,2024-09-01,,2025-09-01,0,bank_transfer
CUST_01170,Essentials,55,2025-06-20,,2026-06-20,0,credit_card
CUST_01171,Simple Start,30,2024-09-16,2025-07-02,,1,credit_card
CUST_01172,Plus,85,2025-04-03,,2026-04-03,0,bank_transfer
CUST_01173,Essentials,55,2025-05-23,2025-07-20,,1,credit_card
CUST_01174,Essentials,55,2025-10-01,,2026-10-01,0,bank_transfer
CUST_01175,Simple Start,30,2024-08-24,,2025-08-24,0,credit_card
CUST_01176,Advanced,200,2025-06-18,,2026-06-18,0,paypal
CUST_01177,Essentials,55,2024-12-03,,2025-12-03,0,bank_transfer
CUST_01178,Essentials,55,2025-07-28,2025-10-26,,1,paypal
CUST_01179,Plus,85,2024-11-01,,2025-11-01,0,bank_transfer
CUST_01180,Advanced,200,2024-09-26,,2025-09-26,0,credit_card
CUST_01181,Essentials,55,2026-01-23,2026-02-27,,1,credit_card
CUST_01182,Advanced,200,2025-06-17,,2026-06-17,0,paypal
CUST_01183,Simple Start,30,2025-02-06,,2026-02-06,0,credit_card
CUST_01184,Essentials,55,2025-03-12,,2026-03-12,0,credit_card
CUST_01185,Simple Start,30,2025-06-26,2025-10-26,,1,bank_transfer
CUST_01186,Simple Start,30,2025-08-30,2026-08-03,,1,paypal
CUST_01187,Essentials,55,2025-09-06,,2026-09-06,0,credit_card
CUST_01188,Advanced,200,2025-07-03,,2026-07-03,0,credit_card
CUST_01189,Simple Start,30,2025-10-10,2026-08-14,,1,credit_card
CUST_01190,Advanced,200,2026-01-08,,2027-01-08,0,bank_transfer
CUST_01191,Essentials,55,2024-06-19,,2025-06-19,0,bank_transfer
CUST_01192,Plus,85,2026-01-29,,2027-01-29,0,bank_transfer
CUST_01193,Essentials,55,2026-01-31,,2027-01-31,0,bank_transfer
CUST_01194,Plus,85,2024-11-30,,2025-11-30,0,paypal
CUST_01195,Simple Start,30,2024-07-20,2025-03-17,,1,paypal
CUST_01196,Advanced,200,2024-05-21,,2025-05-21,0,credit_card
CUST_01197,Essentials,55,2025-03-04,,2026-03-04,0,paypal
CUST_01198,Essentials,55,2024-08-07,,2025-08-07,0,paypal
CUST_01199,Essentials,55,2024-11-29,2025-03-11,,1,credit_card
CUST_01200,Essentials,55,2025-09-04,,2026-09-04,0,paypal
CUST_01201,Advanced,200,2025-04-02,,2026-04-02,0,credit_card
CUST_01202,Advanced,200,2025-07-25,,2026-07-25,0,bank_transfer
CUST_01203,Plus,85,2025-01-09,,2026-01-09,0,bank_transfer
CUST_01204,Simple Start,30,2025-03-22,2026-02-27,,1,bank_transfer
CUST_01205,Advanced,200,2025-04-28,2025-12-09,,1,bank_transfer
CUST_01206,Advanced,200,2025-03-23,2025-08-05,,1,bank_transfer
CUST_01207,Essentials,55,2025-09-22,,2026-09-22,0,paypal
CUST_01208,Simple Start,30,2025-05-18,,2026-05-18,0,credit_card
CUST_01209,Plus,85,2024-12-07,,2025-12-07,0,paypal
CUST_01210,Plus,85,2024-06-15,,2025-06-15,0,bank_transfer
CUST_01211,Essentials,55,2025-06-25,,2026-06-25,0,bank_transfer
CUST_01212,Advanced,200,2026-02-12,,2027-02-12,0,paypal
CUST_01213,Simple Start,30,2024-10-20,,2025-10-20,0,paypal
CUST_01214,Advanced,200,2026-01-15,,2027-01-15,0,paypal
CUST_01215,Plus,85,2025-10-22,,2026-10-22,0,paypal
CUST_01216,Advanced,200,2024-05-17,,2025-05-17,0,paypal
CUST_01217,Plus,85,2026-01-12,,2027-01-12,0,bank_transfer
CUST_01218,Advanced,200,2025-03-27,,2026-03-27,0,credit_card
CUST_01219,Essentials,55,2025-12-10,,2026-12-10,0,bank_transfer
CUST_01220,Plus,85,2025-12-01,2026-05-07,,1,paypal
CUST_01221,Plus,85,2026-02-09,,2027-02-09,0,bank_transfer
CUST_01222,Simple Start,30,2024-10-14,,2025-10-14,0,bank_transfer
CUST_01223,Plus,85,2024-12-05,,2025-12-05,0,paypal
CUST_01224,Simple Start,30,2025-07-24,2026-06-10,,1,paypal
CUST_01225,Plus,85,2024-08-15,,2025-08-15,0,credit_card
CUST_01226,Advanced,200,2026-02-07,,2027-02-07,0,bank_transfer
CUST_01227,Simple Start,30,2025-03-05,,2026-03-05,0,bank_transfer
CUST_01228,Advanced,200,2025-12-26,,2026-12-26,0,paypal
CUST_01229,Essentials,55,2026-04-13,,2027-04-13,0,paypal
CUST_01230,Simple Start,30,2024-12-03,,2025-12-03,0,paypal
CUST_01231,Plus,85,2024-11-03,,2025-11-03,0,bank_transfer
CUST_01232,Essentials,55,2025-02-15,,2026-02-15,0,bank_transfer
CUST_01233,Plus,85,2024-12-07,,2025-12-07,0,credit_card
CUST_01234,Essentials,55,2025-10-22,,2026-10-22,0,credit_card
CUST_01235,Simple Start,30,2024-10-02,2025-10-02,,1,credit_card
CUST_01236,Essentials,55,2026-04-11,,2027-04-11,0,bank_transfer
CUST_01237,Plus,85,2025-12-17,2027-01-18,,1,credit_card
CUST_01238,Simple Start,30,2024-11-15,,2025-11-15,0,bank_transfer
CUST_01239,Plus,85,2024-10-21,2025-05-19,,1,paypal
CUST_01240,Simple Start,30,2024-08-07,,2025-08-07,0,bank_transfer
CUST_01241,Simple Start,30,2025-10-14,2026-06-28,,1,credit_card
CUST_01242,Simple Start,30,2025-07-11,2026-01-23,,1,paypal
CUST_01243,Plus,85,2025-01-16,,2026-01-16,0,paypal
CUST_01244,Advanced,200,2025-12-31,2026-09-05,,1,bank_transfer
CUST_01245,Essentials,55,2025-12-20,2026-11-25,,1,bank_transfer
CUST_01246,Plus,85,2026-01-27,,2027-01-27,0,paypal
CUST_01247,Plus,85,2024-06-11,,2025-06-11,0,bank_transfer
CUST_01248,Simple Start,30,2025-10-31,2025-12-22,,1,bank_transfer
CUST_01249,Essentials,55,2025-11-10,,2026-11-10,0,credit_card
CUST_01250,Simple Start,30,2024-05-23,,2025-05-23,0,bank_transfer
CUST_01251,Plus,85,2024-08-03,,2025-08-03,0,bank_transfer
CUST_01252,Simple Start,30,2024-12-04,,2025-12-04,0,credit_card
CUST_01253,Advanced,200,2025-05-17,,2026-05-17,0,paypal
CUST_01254,Simple Start,30,2025-06-08,,2026-06-08,0,credit_card
CUST_01255,Advanced,200,2025-12-22,,2026-12-22,0,credit_card
CUST_01256,Simple Start,30,2024-12-19,,2025-12-19,0,paypal
CUST_01257,Advanced,200,2025-08-07,,2026-08-07,0,credit_card
CUST_01258,Plus,85,2026-01-31,,2027-01-31,0,bank_transfer
CUST_01259,Essentials,55,2024-10-16,,2025-10-16,0,bank_transfer
CUST_01260,Essentials,55,2024-05-24,,2025-05-24,0,paypal
CUST_01261,Simple Start,30,2026-04-10,,2027-04-10,0,bank_transfer
CUST_01262,Advanced,200,2025-01-04,,2026-01-04,0,bank_transfer
CUST_01263,Simple Start,30,2025-11-04,,2026-11-04,0,paypal
CUST_01264,Advanced,200,2024-11-30,,2025-11-30,0,bank_transfer
CUST_01265,Advanced,200,2025-01-31,,2026-01-31,0,credit_card
CUST_01266,Essentials,55,2025-07-23,,2026-07-23,0,bank_transfer
CUST_01267,Essentials,55,2024-08-18,,2025-08-18,0,bank_transfer
CUST_01268,Plus,85,2025-10-03,,2026-10-03,0,credit_card
CUST_01269,Advanced,200,2024-12-23,,2025-12-23,0,credit_card
CUST_01270,Advanced,200,2025-05-30,,2026-05-30,0,credit_card
CUST_01271,Essentials,55,2024-12-25,,2025-12-25,0,credit_card
CUST_01272,Essentials,55,2025-09-26,2026-03-09,,1,paypal
CUST_01273,Advanced,200,2025-08-03,,2026-08-03,0,credit_card
CUST_01274,Simple Start,30,2025-02-07,,2026-02-07,0,credit_card
CUST_01275,Essentials,55,2024-12-29,,2025-12-29,0,credit_card
CUST_01276,Advanced,200,2025-04-27,,2026-04-27,0,bank_transfer
CUST_01277,Essentials,55,2024-10-06,,2025-10-06,0,paypal
CUST_01278,Essentials,55,2025-10-12,,2026-10-12,0,credit_card
CUST_01279,Plus,85,2025-03-21,,2026-03-21,0,bank_transfer
CUST_01280,Simple Start,30,2026-03-30,,2027-03-30,0,credit_card
CUST_01281,Simple Start,30,2025-03-21,,2026-03-21,0,bank_transfer
CUST_01282,Advanced,200,2025-09-08,,2026-09-08,0,paypal
CUST_01283,Advanced,200,2026-04-04,,2027-04-04,0,bank_transfer
CUST_01284,Plus,85,2025-12-10,,2026-12-10,0,paypal
CUST_01285,Essentials,55,2024-08-26,,2025-08-26,0,paypal
CUST_01286,Simple Start,30,2025-10-14,2025-11-16,,1,paypal
CUST_01287,Plus,85,2025-05-14,,2026-05-14,0,bank_transfer
CUST_01288,Advanced,200,2024-08-29,,2025-08-29,0,credit_card
CUST_01289,Plus,85,2025-05-06,,2026-05-06,0,credit_card
CUST_01290,Essentials,55,2025-09-25,,2026-09-25,0,bank_transfer
CUST_01291,Simple Start,30,2025-05-25,,2026-05-25,0,paypal
CUST_01292,Advanced,200,2025-04-24,,2026-04-24,0,bank_transfer
CUST_01293,Plus,85,2024-09-14,,2025-09-14,0,credit_card
CUST_01294,Simple Start,30,2026-02-09,,2027-02-09,0,paypal
CUST_01295,Essentials,55,2025-07-06,,2026-07-06,0,bank_transfer
CUST_01296,Plus,85,2025-05-22,2025-11-13,,1,credit_card
CUST_01297,Simple Start,30,2026-01-26,2026-11-01,,1,bank_transfer
CUST_01298,Essentials,55,2025-07-16,,2026-07-16,0,bank_transfer
CUST_01299,Plus,85,2025-07-26,,2026-07-26,0,credit_card
CUST_01300,Essentials,55,2025-11-23,,2026-11-23,0,credit_card
CUST_01301,Simple Start,30,2024-07-17,2025-05-03,,1,credit_card
CUST_01302,Simple Start,30,2026-01-28,,2027-01-28,0,credit_card
CUST_01303,Essentials,55,2025-12-14,2026-01-26,,1,bank_transfer
CUST_01304,Essentials,55,2026-03-10,,2027-03-10,0,paypal
CUST_01305,Advanced,200,2024-08-10,,2025-08-10,0,paypal
CUST_01306,Essentials,55,2025-09-12,,2026-09-12,0,bank_transfer
CUST_01307,Simple Start,30,2024-09-11,,2025-09-11,0,credit_card
CUST_01308,Advanced,200,2024-08-04,,2025-08-04,0,bank_transfer
CUST_01309,Plus,85,2025-04-22,2025-07-31,,1,bank_transfer
CUST_01310,Simple Start,30,2024-05-28,,2025-05-28,0,credit_card
CUST_01311,Essentials,55,2025-01-13,,2026-01-13,0,bank_transfer
CUST_01312,Essentials,55,2026-01-21,,2027-01-21,0,bank_transfer
CUST_01313,Advanced,200,2025-12-20,,2026-12-20,0,paypal
CUST_01314,Simple Start,30,2025-03-17,,2026-03-17,0,bank_transfer
CUST_01315,Simple Start,30,2026-04-12,,2027-04-12,0,paypal
CUST_01316,Plus,85,2024-08-19,,2025-08-19,0,paypal
CUST_01317,Simple Start,30,2025-04-25,,2026-04-25,0,paypal
CUST_01318,Simple Start,30,2025-12-08,2026-11-03,,1,bank_transfer
CUST_01319,Essentials,55,2025-10-28,,2026-10-28,0,bank_transfer
CUST_01320,Advanced,200,2025-12-03,,2026-12-03,0,credit_card
CUST_01321,Advanced,200,2025-09-24,,2026-09-24,0,credit_card
CUST_01322,Simple Start,30,2024-06-26,,2025-06-26,0,paypal
CUST_01323,Essentials,55,2025-04-19,2025-06-22,,1,bank_transfer
CUST_01324,Essentials,55,2024-12-17,,2025-12-17,0,credit_card
CUST_01325,Advanced,200,2024-11-21,,2025-11-21,0,paypal
CUST_01326,Advanced,200,2025-11-04,,2026-11-04,0,credit_card
CUST_01327,Plus,85,2024-07-25,,2025-07-25,0,paypal
CUST_01328,Essentials,55,2025-10-31,,2026-10-31,0,credit_card
CUST_01329,Plus,85,2025-12-27,,2026-12-27,0,bank_transfer
CUST_01330,Advanced,200,2024-09-13,,2025-09-13,0,paypal
CUST_01331,Advanced,200,2024-11-13,,2025-11-13,0,credit_card
CUST_01332,Simple Start,30,2025-04-22,,2026-04-22,0,bank_transfer
CUST_01333,Advanced,200,2025-02-18,,2026-02-18,0,bank_transfer
CUST_01334,Essentials,55,2025-05-28,,2026-05-28,0,credit_card
CUST_01335,Essentials,55,2025-06-01,,2026-06-01,0,bank_transfer
CUST_01336,Simple Start,30,2025-01-23,2025-09-13,,1,paypal
CUST_01337,Essentials,55,2025-08-24,,2026-08-24,0,bank_transfer
CUST_01338,Advanced,200,2024-09-14,,2025-09-14,0,paypal
CUST_01339,Essentials,55,2025-07-11,2025-12-25,,1,paypal
CUST_01340,Essentials,55,2025-09-24,,2026-09-24,0,bank_transfer
CUST_01341,Simple Start,30,2026-04-02,,2027-04-02,0,bank_transfer
CUST_01342,Plus,85,2024-11-18,,2025-11-18,0,bank_transfer
CUST_01343,Advanced,200,2025-07-09,,2026-07-09,0,bank_transfer
CUST_01344,Advanced,200,2025-06-07,,2026-06-07,0,credit_card
CUST_01345,Plus,85,2025-01-22,,2026-01-22,0,credit_card
CUST_01346,Plus,85,2025-06-27,,2026-06-27,0,credit_card
CUST_01347,Plus,85,2024-08-25,,2025-08-25,0,credit_card
CUST_01348,Essentials,55,2025-05-28,,2026-05-28,0,paypal
CUST_01349,Simple Start,30,2025-09-27,,2026-09-27,0,paypal
CUST_01350,Plus,85,2025-11-12,2026-09-14,,1,credit_card
CUST_01351,Simple Start,30,2024-11-04,,2025-11-04,0,credit_card
CUST_01352,Plus,85,2024-10-25,,2025-10-25,0,paypal
CUST_01353,Simple Start,30,2025-09-25,,2026-09-25,0,paypal
CUST_01354,Essentials,55,2026-04-08,,2027-04-08,0,credit_card
CUST_01355,Essentials,55,2024-07-01,,2025-07-01,0,bank_transfer
CUST_01356,Essentials,55,2025-12-08,,2026-12-08,0,credit_card
CUST_01357,Plus,85,2024-10-31,,2025-10-31,0,credit_card
CUST_01358,Essentials,55,2024-11-12,,2025-11-12,0,credit_card
CUST_01359,Simple Start,30,2025-06-29,,2026-06-29,0,paypal
CUST_01360,Simple Start,30,2025-07-24,,2026-07-24,0,bank_transfer
CUST_01361,Simple Start,30,2025-08-07,2026-02-07,,1,credit_card
CUST_01362,Essentials,55,2025-04-13,,2026-04-13,0,paypal
CUST_01363,Essentials,55,2025-07-17,2025-10-18,,1,bank_transfer
CUST_01364,Advanced,200,2025-07-05,,2026-07-05,0,paypal
CUST_01365,Plus,85,2025-01-16,,2026-01-16,0,credit_card
CUST_01366,Simple Start,30,2025-04-02,,2026-04-02,0,paypal
CUST_01367,Advanced,200,2025-07-28,2026-05-31,,1,paypal
CUST_01368,Essentials,55,2025-07-18,2026-06-14,,1,bank_transfer
CUST_01369,Essentials,55,2025-04-29,,2026-04-29,0,bank_transfer
CUST_01370,Plus,85,2024-12-23,,2025-12-23,0,paypal
CUST_01371,Simple Start,30,2026-04-08,2026-12-28,,1,credit_card
CUST_01372,Simple Start,30,2024-11-05,,2025-11-05,0,paypal
CUST_01373,Advanced,200,2026-02-14,,2027-02-14,0,bank_transfer
CUST_01374,Simple Start,30,2025-05-09,2026-01-02,,1,paypal
CUST_01375,Plus,85,2025-02-25,,2026-02-25,0,paypal
CUST_01376,Essentials,55,2026-02-05,,2027-02-05,0,bank_transfer
CUST_01377,Advanced,200,2025-08-01,,2026-08-01,0,paypal
CUST_01378,Simple Start,30,2026-01-22,,2027-01-22,0,paypal
CUST_01379,Simple Start,30,2026-04-15,,2027-04-15,0,credit_card
CUST_01380,Advanced,200,2025-01-05,,2026-01-05,0,paypal
CUST_01381,Simple Start,30,2024-06-29,,2025-06-29,0,bank_transfer
CUST_01382,Essentials,55,2025-04-19,,2026-04-19,0,credit_card
CUST_01383,Simple Start,30,2024-11-08,,2025-11-08,0,credit_card
CUST_01384,Advanced,200,2025-09-19,,2026-09-19,0,credit_card
CUST_01385,Essentials,55,2024-06-17,,2025-06-17,0,bank_transfer
CUST_01386,Essentials,55,2025-11-09,2026-08-18,,1,bank_transfer
CUST_01387,Advanced,200,2025-12-06,,2026-12-06,0,bank_transfer
CUST_01388,Essentials,55,2025-08-06,2026-08-23,,1,paypal
CUST_01389,Advanced,200,2024-12-27,,2025-12-27,0,bank_transfer
CUST_01390,Essentials,55,2024-07-19,,2025-07-19,0,bank_transfer
CUST_01391,Advanced,200,2024-12-06,,2025-12-06,0,paypal
CUST_01392,Essentials,55,2026-01-07,,2027-01-07,0,paypal
CUST_01393,Advanced,200,2024-10-17,,2025-10-17,0,paypal
CUST_01394,Simple Start,30,2024-10-16,,2025-10-16,0,bank_transfer
CUST_01395,Simple Start,30,2024-12-09,,2025-12-09,0,credit_card
CUST_01396,Essentials,55,2025-08-07,,2026-08-07,0,credit_card
CUST_01397,Essentials,55,2025-04-10,2025-07-07,,1,credit_card
CUST_01398,Advanced,200,2025-02-08,,2026-02-08,0,paypal
CUST_01399,Advanced,200,2024-09-25,,2025-09-25,0,paypal
CUST_01400,Advanced,200,2025-04-23,,2026-04-23,0,bank_transfer
CUST_01401,Simple Start,30,2025-03-03,,2026-03-03,0,bank_transfer
CUST_01402,Plus,85,2024-06-28,,2025-06-28,0,paypal
CUST_01403,Plus,85,2026-02-12,,2027-02-12,0,credit_card
CUST_01404,Essentials,55,2026-01-31,,2027-01-31,0,paypal
CUST_01405,Essentials,55,2024-06-03,,2025-06-03,0,paypal
CUST_01406,Plus,85,2024-10-28,,2025-10-28,0,bank_transfer
CUST_01407,Advanced,200,2025-09-12,,2026-09-12,0,bank_transfer
CUST_01408,Essentials,55,2025-10-14,2026-11-14,,1,bank_transfer
CUST_01409,Simple Start,30,2024-07-02,2024-10-31,,1,credit_card
CUST_01410,Advanced,200,2025-09-08,2025-10-10,,1,bank_transfer
CUST_01411,Essentials,55,2024-05-23,,2025-05-23,0,credit_card
CUST_01412,Advanced,200,2025-10-13,,2026-10-13,0,credit_card
CUST_01413,Advanced,200,2026-03-21,,2027-03-21,0,credit_card
CUST_01414,Plus,85,2025-06-15,,2026-06-15,0,credit_card
CUST_01415,Plus,85,2025-08-23,,2026-08-23,0,credit_card
CUST_01416,Plus,85,2025-06-09,,2026-06-09,0,bank_transfer
CUST_01417,Plus,85,2025-07-01,,2026-07-01,0,bank_transfer
CUST_01418,Plus,85,2025-12-15,,2026-12-15,0,paypal
CUST_01419,Essentials,55,2025-02-14,2025-06-02,,1,credit_card
CUST_01420,Essentials,55,2025-06-10,,2026-06-10,0,bank_transfer
CUST_01421,Simple Start,30,2026-03-30,2027-01-21,,1,paypal
CUST_01422,Advanced,200,2024-12-20,,2025-12-20,0,paypal
CUST_01423,Plus,85,2025-03-17,,2026-03-17,0,paypal
CUST_01424,Advanced,200,2025-06-25,,2026-06-25,0,credit_card
CUST_01425,Essentials,55,2025-08-04,,2026-08-04,0,credit_card
CUST_01426,Essentials,55,2025-08-29,2026-05-29,,1,credit_card
CUST_01427,Plus,85,2024-10-24,2024-12-19,,1,credit_card
CUST_01428,Advanced,200,2025-01-11,,2026-01-11,0,bank_transfer
CUST_01429,Plus,85,2026-01-04,,2027-01-04,0,credit_card
CUST_01430,Essentials,55,2025-07-23,,2026-07-23,0,bank_transfer
CUST_01431,Advanced,200,2026-02-27,,2027-02-27,0,bank_transfer
CUST_01432,Plus,85,2026-03-31,,2027-03-31,0,bank_transfer
CUST_01433,Simple Start,30,2025-12-16,,2026-12-16,0,credit_card
CUST_01434,Essentials,55,2024-08-07,,2025-08-07,0,bank_transfer
CUST_01435,Essentials,55,2025-09-04,,2026-09-04,0,paypal
CUST_01436,Advanced,200,2025-09-04,,2026-09-04,0,bank_transfer
CUST_01437,Simple Start,30,2024-06-06,,2025-06-06,0,bank_transfer
CUST_01438,Plus,85,2025-05-21,,2026-05-21,0,bank_transfer
CUST_01439,Advanced,200,2025-03-03,,2026-03-03,0,bank_transfer
CUST_01440,Advanced,200,2024-08-31,,2025-08-31,0,paypal
CUST_01441,Essentials,55,2025-03-30,,2026-03-30,0,credit_card
CUST_01442,Simple Start,30,2024-11-05,2025-06-07,,1,paypal
CUST_01443,Essentials,55,2025-04-22,2025-10-27,,1,bank_transfer
CUST_01444,Simple Start,30,2026-03-21,,2027-03-21,0,bank_transfer
CUST_01445,Simple Start,30,2026-01-09,,2027-01-09,0,credit_card
CUST_01446,Plus,85,2025-03-18,,2026-03-18,0,bank_transfer
CUST_01447,Simple Start,30,2025-05-02,,2026-05-02,0,paypal
CUST_01448,Plus,85,2024-11-23,,2025-11-23,0,credit_card
CUST_01449,Simple Start,30,2024-06-16,,2025-06-16,0,bank_transfer
CUST_01450,Advanced,200,2025-09-18,,2026-09-18,0,bank_transfer
CUST_01451,Simple Start,30,2025-03-21,2025-05-04,,1,paypal
CUST_01452,Essentials,55,2025-04-09,,2026-04-09,0,credit_card
CUST_01453,Essentials,55,2024-09-04,2024-12-04,,1,credit_card
CUST_01454,Advanced,200,2025-06-09,,2026-06-09,0,credit_card
CUST_01455,Plus,85,2026-04-11,2027-02-13,,1,bank_transfer
CUST_01456,Essentials,55,2025-01-23,,2026-01-23,0,paypal
CUST_01457,Simple Start,30,2025-08-18,2026-08-27,,1,bank_transfer
CUST_01458,Essentials,55,2025-01-23,,2026-01-23,0,paypal
CUST_01459,Plus,85,2025-11-16,,2026-11-16,0,paypal
CUST_01460,Advanced,200,2025-11-17,,2026-11-17,0,paypal
CUST_01461,Simple Start,30,2025-03-08,2025-12-19,,1,credit_card
CUST_01462,Plus,85,2025-07-30,2026-04-13,,1,credit_card
CUST_01463,Plus,85,2024-10-02,,2025-10-02,0,paypal
CUST_01464,Advanced,200,2025-12-04,,2026-12-04,0,paypal
CUST_01465,Simple Start,30,2024-08-16,2025-06-29,,1,bank_transfer
CUST_01466,Simple Start,30,2026-01-01,2026-11-17,,1,paypal
CUST_01467,Simple Start,30,2026-03-12,,2027-03-12,0,bank_transfer
CUST_01468,Simple Start,30,2025-06-04,2025-08-19,,1,credit_card
CUST_01469,Simple Start,30,2025-05-21,2026-04-18,,1,paypal
CUST_01470,Simple Start,30,2025-08-26,,2026-08-26,0,credit_card
CUST_01471,Essentials,55,2025-07-15,,2026-07-15,0,bank_transfer
CUST_01472,Simple Start,30,2024-09-08,,2025-09-08,0,credit_card
CUST_01473,Plus,85,2026-03-10,,2027-03-10,0,paypal
CUST_01474,Essentials,55,2024-07-23,,2025-07-23,0,paypal
CUST_01475,Essentials,55,2024-10-02,,2025-10-02,0,bank_transfer
CUST_01476,Plus,85,2025-11-04,,2026-11-04,0,credit_card
CUST_01477,Plus,85,2025-12-19,,2026-12-19,0,credit_card
CUST_01478,Plus,85,2024-07-28,,2025-07-28,0,credit_card
CUST_01479,Plus,85,2025-03-07,,2026-03-07,0,bank_transfer
CUST_01480,Plus,85,2024-07-06,2025-02-02,,1,paypal
CUST_01481,Plus,85,2025-11-07,,2026-11-07,0,paypal
CUST_01482,Advanced,200,2025-06-28,,2026-06-28,0,paypal
CUST_01483,Essentials,55,2024-08-09,2025-07-04,,1,bank_transfer
CUST_01484,Essentials,55,2025-11-02,,2026-11-02,0,credit_card
CUST_01485,Advanced,200,2026-03-06,,2027-03-06,0,paypal
CUST_01486,Plus,85,2025-09-12,,2026-09-12,0,paypal
CUST_01487,Plus,85,2025-06-06,2025-10-21,,1,bank_transfer
CUST_01488,Essentials,55,2024-10-03,,2025-10-03,0,credit_card
CUST_01489,Simple Start,30,2024-10-14,,2025-10-14,0,paypal
CUST_01490,Essentials,55,2025-09-14,,2026-09-14,0,bank_transfer
CUST_01491,Plus,85,2025-04-03,,2026-04-03,0,bank_transfer
CUST_01492,Simple Start,30,2025-07-26,,2026-07-26,0,credit_card
CUST_01493,Plus,85,2025-11-03,,2026-11-03,0,credit_card
CUST_01494,Essentials,55,2025-01-10,,2026-01-10,0,bank_transfer
CUST_01495,Plus,85,2024-08-13,,2025-08-13,0,credit_card
CUST_01496,Essentials,55,2025-08-01,,2026-08-01,0,bank_transfer
CUST_01497,Essentials,55,2024-10-14,,2025-10-14,0,credit_card
CUST_01498,Simple Start,30,2025-05-23,,2026-05-23,0,paypal
CUST_01499,Advanced,200,2025-05-25,,2026-05-25,0,paypal
CUST_01500,Advanced,200,2025-07-07,,2026-07-07,0,bank_transfer
CUST_01501,Essentials,55,2025-04-03,,2026-04-03,0,bank_transfer
CUST_01502,Plus,85,2025-10-25,,2026-10-25,0,bank_transfer
CUST_01503,Plus,85,2025-10-31,2026-03-29,,1,paypal
CUST_01504,Simple Start,30,2024-09-09,,2025-09-09,0,bank_transfer
CUST_01505,Advanced,200,2025-03-04,,2026-03-04,0,credit_card
CUST_01506,Essentials,55,2025-03-15,,2026-03-15,0,paypal
CUST_01507,Essentials,55,2025-12-21,,2026-12-21,0,paypal
CUST_01508,Essentials,55,2024-12-13,2025-07-01,,1,credit_card
CUST_01509,Simple Start,30,2024-11-17,2025-02-27,,1,bank_transfer
CUST_01510,Advanced,200,2025-01-06,,2026-01-06,0,bank_transfer
CUST_01511,Simple Start,30,2025-03-03,,2026-03-03,0,credit_card
CUST_01512,Essentials,55,2025-04-26,,2026-04-26,0,credit_card
CUST_01513,Essentials,55,2025-06-09,2025-10-21,,1,bank_transfer
CUST_01514,Simple Start,30,2025-05-27,,2026-05-27,0,credit_card
CUST_01515,Plus,85,2024-09-05,2024-12-25,,1,bank_transfer
CUST_01516,Simple Start,30,2024-06-14,,2025-06-14,0,paypal
CUST_01517,Advanced,200,2025-06-26,,2026-06-26,0,bank_transfer
CUST_01518,Advanced,200,2024-06-19,,2025-06-19,0,paypal
CUST_01519,Essentials,55,2026-04-07,,2027-04-07,0,credit_card
CUST_01520,Advanced,200,2025-10-10,,2026-10-10,0,credit_card
CUST_01521,Advanced,200,2025-01-14,,2026-01-14,0,bank_transfer
CUST_01522,Advanced,200,2024-12-25,,2025-12-25,0,paypal
CUST_01523,Simple Start,30,2025-10-20,2026-10-27,,1,paypal
CUST_01524,Simple Start,30,2024-12-15,2025-11-21,,1,credit_card
CUST_01525,Essentials,55,2025-07-25,,2026-07-25,0,bank_transfer
CUST_01526,Simple Start,30,2025-02-12,,2026-02-12,0,bank_transfer
CUST_01527,Simple Start,30,2025-11-14,,2026-11-14,0,credit_card
CUST_01528,Advanced,200,2025-01-13,,2026-01-13,0,credit_card
CUST_01529,Plus,85,2024-06-25,,2025-06-25,0,bank_transfer
CUST_01530,Advanced,200,2025-10-23,,2026-10-23,0,bank_transfer
CUST_01531,Essentials,55,2024-07-22,,2025-07-22,0,bank_transfer
CUST_01532,Advanced,200,2025-08-22,2026-04-24,,1,credit_card
CUST_01533,Essentials,55,2025-01-14,,2026-01-14,0,paypal
CUST_01534,Simple Start,30,2025-10-19,,2026-10-19,0,credit_card
